53	61	31	5	[25.87103846639585,24.577486543076056]
54	44	80	6	[10.61784489705914,10.086952652206183,7.705738885971531]
55	32	146	3	[19.571762537072463]
56	47	229	3	[29.11259955578501]
57	74	146	1	[]
58	64	228	5	[30.098053559864987,28.593150881871736]
59	33	82	4	[9.22046260140767]
60	60	191	2	[]
61	45	44	5	[14.061134599104696,13.35807786914946]
62	39	139	2	[]
63	12	36	5	[16.686847207741135,15.852504847354076]
64	4	35	5	[24.16040657680245,22.952386247962327]
65	53	22	3	[12.506094538745417]
66	20	206	6	[17.807015400392732,16.916664630373095,9.265640192727247]
67	75	74	5	[8.059898055806517,7.656903153016191]
68	20	183	1	[]
69	55	77	3	[26.337847198641388]
70	40	27	2	[]
71	49	228	6	[8.807375529587569,8.36700675310819,19.22527657914118]
72	32	153	1	[]
73	25	50	3	[8.395040226117631]
74	54	166	4	[20.785684476549164]
75	52	166	5	[16.128137288476523,15.321730424052696]
76	37	18	5	[19.581241117318243,18.60217906145233]
77	22	126	2	[]
78	68	236	5	[21.92266635448142,20.82653303675735]
79	78	240	1	[]
80	77	240	1	[]
81	12	64	2	[]
82	20	123	3	[18.35478849010384]
83	54	141	3	[19.81679201129577]
84	14	179	1	[]
85	74	157	2	[]
86	78	123	4	[8.842459872349544]
87	49	11	6	[20.40650023997394,19.386175227975244,12.517444660287975]
88	48	109	1	[]
89	27	8	5	[18.88368626348018,17.93950195030617]
90	8	2	3	[29.569310642459172]
91	54	81	5	[21.745277078199514,20.658013224289537]
92	17	208	4	[9.259237872411887]
93	59	54	1	[]
94	5	253	2	[]
95	59	217	1	[]
96	77	203	6	[21.068021642116193,20.014620560010382,15.355956802646883]
97	29	193	1	[]
98	37	99	1	[]
99	57	75	4	[17.94497375723746]
100	31	267	5	[24.621495368589745,23.390420600160258]
101	73	237	3	[20.69560705834217]
102	5	66	5	[14.806161168957635,14.065853110509753]
103	55	279	5	[25.34242984128742,24.075308349223047]
104	56	74	1	[]
105	37	72	1	[]
106	55	238	3	[18.47185947408724]
107	33	202	1	[]
108	10	237	6	[17.121878813351167,16.265784872683607,15.828575883839308]
109	48	271	1	[]
110	32	218	1	[]
111	59	221	5	[20.62112892508281,19.59007247882867]
112	2	81	6	[23.33454009746481,22.16781309259157,17.598427012636876]
113	34	252	6	[21.87138847260212,20.777819048972013,17.800734750175693]
114	57	276	6	[19.76798510435307,18.779585849135415,24.67772863560476]
115	45	196	2	[]
116	30	179	1	[]
117	68	144	3	[18.25112705949583]
118	63	126	1	[]
119	50	141	6	[26.800834443598983,25.460792721419033,12.386091499254057]
120	25	97	3	[19.0606465639777]
121	32	182	5	[21.02155462414725,19.970476892939885]
122	30	129	6	[17.067121329989078,16.213765263489623,13.762228983337444]
123	75	186	3	[17.593210046846927]
124	26	250	5	[12.787483618614395,12.148109437683674]
125	3	236	2	[]
126	15	0	5	[17.78546079058459,16.89618775105536]
127	24	268	5	[21.906882311298624,20.811538195733693]
128	64	260	5	[28.28635193376084,26.872034337072797]
129	49	177	6	[31.203432370036225,29.643260751534413,6.847787870603584]
130	59	132	2	[]
131	15	227	2	[]
132	55	242	3	[19.94775452097134]
133	2	68	5	[13.463077984995035,12.789924085745282]
134	62	18	2	[]
135	7	34	4	[14.324732741435357]
136	16	176	4	[6.842031779721085]
137	39	212	1	[]
138	47	48	6	[16.211223557886804,15.400662379992463,14.157181951267996]
139	17	167	2	[]
140	25	264	3	[22.98248232234062]
141	31	150	6	[21.988176425494956,20.888767604220206,19.128520289415793]
142	72	22	3	[18.230506400564256]
143	7	249	2	[]
144	44	129	3	[13.921790285255724]
145	27	67	2	[]
146	25	104	3	[18.712060205736034]
147	62	142	5	[14.364245692454947,13.6460334078322]
148	77	70	6	[27.93660169987876,26.53977161488482,17.93342708262484]
149	69	160	6	[20.102776357580527,19.0976375397015,18.452272661924866]
150	66	55	3	[21.080178737399514]
151	11	78	6	[18.815372384664364,17.874603765431146,17.039579331402155]
152	65	72	4	[14.960746431212373]
153	64	259	3	[22.5998188687515]
154	42	270	1	[]
155	19	256	5	[28.55137983898672,27.123810847037383]
156	30	228	2	[]
157	33	190	2	[]
158	14	168	2	[]
159	53	50	5	[16.12197405986165,15.315875356868567]
160	72	191	5	[19.578579227420075,18.59965026604907]
161	10	244	2	[]
162	14	65	1	[]
163	19	132	5	[19.387966364860414,18.41856804661739]
164	48	62	6	[23.74635485484947,22.559037112106996,18.61272981592035]
165	26	119	5	[14.909490488994734,14.164015964544998]
166	70	283	3	[18.250934650646453]
167	1	3	4	[19.31794712404418]
168	62	157	6	[22.810234410848338,21.66972269030592,9.629305428871072]
169	28	57	4	[19.851746534209077]
170	1	46	5	[10.292731512397852,9.77809493677796]
171	78	252	5	[26.090797617143433,24.78625773628626]
172	34	96	3	[28.128171871023156]
173	3	122	6	[29.038016220646263,27.58611540961395,18.121968327096415]
174	51	69	6	[20.330538135434352,19.314011228662633,2.522552482624098]
175	56	149	2	[]
176	78	189	3	[22.14408224407611]
177	25	115	2	[]
178	66	178	2	[]
179	29	243	2	[]
180	73	71	6	[20.430722618288133,19.409186487373724,17.37839745321816]
181	19	263	5	[27.144883698835123,25.787639513893367]
182	41	81	5	[18.549522180043674,17.62204607104149]
183	5	106	2	[]
184	68	171	5	[31.19139009175403,29.631820587166327]
185	1	89	6	[21.1225007091593,20.066375673701334,22.638109421830233]
186	34	71	2	[]
187	26	9	2	[]
188	18	30	3	[24.220045343146026]
189	46	146	5	[19.44076549631342,18.46872722149775]
190	10	265	1	[]
191	22	240	1	[]
192	28	13	5	[18.897281208129115,17.95241714772266]
193	48	187	1	[]
194	13	158	3	[20.98374689735819]
195	75	138	5	[26.4447298596285,25.122493366647074]
196	51	229	4	[14.934808016083732]
197	41	82	5	[25.111356765049177,23.855788926796716]
198	14	23	5	[21.814020785858315,20.723319746565398]
199	75	11	6	[26.6257929948619,25.294503345118805,10.723164862421395]
200	74	214	3	[22.937163667121226]
201	71	148	4	[10.294840757798152]
202	40	5	5	[17.51210696542887,16.636501617157425]
203	27	208	1	[]
204	52	3	2	[]
205	72	33	2	[]
206	43	196	3	[13.379720305620348]
207	7	3	6	[21.336764400183874,20.26992618017468,12.900254823014091]
208	73	185	2	[]
209	7	196	3	[18.792011122819364]
210	71	178	6	[13.13929964737763,12.482334665008748,16.651324435415706]
211	28	148	1	[]
212	48	2	5	[21.25525210305126,20.192489497898695]
213	69	178	4	[19.707958346475372]
214	75	191	5	[21.720759961793366,20.634721963703697]
215	68	44	3	[3.448922781576851]
216	55	106	3	[14.347922464733688]
217	66	143	1	[]
218	55	78	3	[13.247365284098576]
219	67	41	6	[20.269260521210104,19.255797495149597,14.868410901546088]
220	62	197	2	[]
221	52	7	3	[26.272753093565246]
222	41	62	1	[]
223	42	242	4	[11.110406008124086]
224	49	28	2	[]
225	32	239	6	[20.9105580737958,19.86503017010601,12.006061903620184]
226	72	25	4	[11.173683521978301]
227	68	51	4	[22.862297953264616]
228	18	96	5	[25.94477317327091,24.647534514607365]
229	29	86	6	[22.223065964330154,21.111912666113646,21.905508250344596]
230	37	234	5	[20.167890587288266,19.159496057923853]
231	74	274	3	[21.0087709079184]
232	1	66	5	[10.015873272776453,9.51507960913763]
233	41	272	6	[19.123778618888913,18.167589687944467,16.050381220476236]
234	43	119	3	[12.559470372224887]
235	74	136	6	[14.678308693899922,13.944393259204926,17.249879996387318]
236	76	192	1	[]
237	18	23	1	[]
238	72	6	5	[21.025620060178277,19.974339057169363]
239	31	187	2	[]
240	19	95	5	[17.199425939910334,16.339454642914816]
241	6	115	6	[24.88701945100409,23.642668478453885,13.619354175511747]
242	74	84	6	[16.189477077752098,15.380003223864492,13.668151815880424]
243	62	58	4	[17.2093612423082]
244	71	128	2	[]
245	50	204	5	[19.889776508111847,18.895287682706254]
246	32	147	2	[]
247	4	147	6	[20.195191544277154,19.185431967063295,15.796542729204079]
248	43	210	6	[26.85665736827564,25.513824499861858,22.00660873674469]
249	29	212	6	[22.41962663064894,21.29864529911649,19.58964235539795]
250	74	169	3	[18.532744910908118]
251	11	238	1	[]
252	52	269	1	[]
253	1	263	4	[14.388753235604604]
254	3	208	5	[27.19261181374722,25.832981223059857]
255	18	105	5	[21.00423517646353,19.954023417640354]
256	22	205	4	[5.861453435130304]
257	44	265	6	[15.371111978841043,14.60255637989899,20.55555540645338]
258	58	136	3	[24.27803708359744]
259	45	45	2	[]
260	25	283	2	[]
261	66	223	4	[17.963787406679984]
262	15	50	2	[]
263	66	282	1	[]
264	78	22	1	[]
265	2	242	6	[22.91869349834644,21.772758823429115,16.961371492203064]
266	54	26	2	[]
267	33	144	5	[21.369978861591694,20.301479918512108]
268	20	24	5	[21.381537459758345,20.312460586770428]
269	65	161	2	[]
270	15	215	4	[12.350131635964074]
271	72	179	2	[]
272	54	160	2	[]
273	49	87	6	[23.464288163980076,22.29107375578107,20.599972894636323]
274	78	265	6	[24.856641194242343,23.613809134530225,16.51625324477572]
275	78	37	6	[20.113686965069874,19.10800261681638,24.509095144407063]
276	62	108	2	[]
277	42	41	2	[]
278	7	220	5	[21.98816040982082,20.88875238932978]
279	35	24	2	[]
280	4	93	3	[19.972985682821925]
281	37	59	5	[11.72524856733902,11.138986138972069]
282	15	186	4	[14.090958459649833]
283	50	204	1	[]
284	72	92	5	[21.342936521654885,20.27578969557214]
285	65	249	6	[22.349463079546144,21.231989925568836,13.321250258252741]
286	37	228	5	[11.036068366905749,10.48426494856046]
287	61	251	3	[14.211192862375075]
288	38	62	6	[22.078897189221085,20.97495232976003,6.581181004883318]
289	52	85	3	[21.41511154534826]
290	52	95	2	[]
291	57	282	2	[]
292	54	217	2	[]
293	66	186	6	[16.39758518289384,15.577705923749148,15.116496954955737]
294	8	182	2	[]
295	6	7	2	[]
296	20	275	2	[]
297	70	241	2	[]
298	32	109	4	[19.365365920119174]
299	50	25	5	[25.295977734591474,24.0311788478619]
300	48	22	6	[20.747241179880373,19.709879120886352,28.24219264719623]
301	7	16	4	[20.97701035499708]
302	25	95	5	[25.49655825555143,24.22173034277386]
303	69	276	6	[15.188128159715959,14.42872175173016,25.348184184849636]
304	39	129	3	[23.771101862050788]
305	15	233	5	[22.490817569585253,21.36627669110599]
306	68	168	3	[29.27524215154629]
307	34	20	2	[]
308	19	120	6	[20.538288029308404,19.511373627842982,16.14938623721935]
309	44	70	2	[]
310	35	256	6	[29.513135570921015,28.037478792374962,17.369853472978612]
311	62	110	4	[12.072260481820495]
312	10	274	2	[]
313	1	212	4	[20.980543686455448]
314	32	64	3	[17.119770257946797]
315	51	126	6	[12.607717712769448,11.977331827130975,12.405579976481267]
316	71	193	1	[]
317	54	43	6	[24.787471317591134,23.548097751711577,17.054160838498294]
318	30	85	6	[13.47071350191364,12.797177826817958,7.2858680321581435]
319	52	224	1	[]
320	39	189	4	[12.630413335844075]
321	53	16	1	[]
322	54	249	4	[14.020214176916095]
323	4	24	3	[20.308233228880223]
324	3	143	4	[12.440914692479845]
325	6	110	2	[]
326	57	3	2	[]
327	21	163	5	[28.421693946046886,27.000609248744542]
328	64	20	2	[]
329	76	228	2	[]
330	52	207	1	[]
331	36	26	5	[18.422531665271624,17.50140508200804]
332	19	124	6	[24.72926297300022,23.492799824350207,11.400959986954042]
333	37	178	6	[12.929745491794767,12.283258217205029,15.878762029550403]
334	58	24	1	[]
335	17	137	5	[20.104308140124584,19.099092733118354]
336	24	274	4	[13.900604330654364]
337	62	245	2	[]
338	66	21	4	[11.854126741027565]
339	74	90	2	[]
340	38	36	1	[]
341	72	189	6	[14.813470760990958,14.072797222941409,8.580260768823019]
342	11	109	6	[23.726664658709968,22.54033142577447,14.704922475525436]
343	3	25	6	[11.851214064098913,11.258653360893968,15.680461757969214]
344	11	167	3	[27.42228099951398]
345	71	10	3	[21.77262202178217]
346	55	197	2	[]
347	16	72	1	[]
348	35	154	5	[12.41029555646506,11.789780778641807]
349	22	199	1	[]
350	36	201	2	[]
351	33	66	1	[]
352	15	155	1	[]
353	76	54	3	[20.48902357436708]
354	56	152	4	[6.06657871914755]
355	73	80	3	[19.033945289285136]
356	2	80	6	[19.65100090828001,18.66845086286601,18.53209057475408]
357	20	195	3	[13.434260644970912]
358	34	138	2	[]
359	78	153	4	[19.983794704718516]
360	9	84	3	[12.53100397737549]
361	71	169	4	[13.195055886772561]
362	36	148	3	[22.896074934393]
363	14	4	3	[22.66044937304412]
364	23	215	3	[29.897670419105392]
365	71	0	5	[29.055985661734894,27.603186378648147]
366	17	211	4	[21.717648888997825]
367	4	224	3	[22.813862168197932]
368	38	255	3	[25.852998830244143]
369	61	213	2	[]
370	26	206	4	[21.211239692363833]
371	33	268	2	[]
372	2	276	1	[]
373	50	26	5	[19.796570912845812,18.806742367203523]
374	53	16	4	[8.444251343038886]
375	39	40	6	[19.723327688116576,18.737161303710746,15.498559730974023]
376	44	80	3	[15.215265384754488]
377	45	117	4	[14.589989757814834]
378	76	208	5	[18.625202618522135,17.693942487596026]
379	59	168	4	[20.55189551982257]
380	57	145	3	[15.243394633631222]
381	58	112	6	[24.926595478190187,23.680265704280675,11.777063686687189]
382	31	186	2	[]
383	14	130	6	[27.932359217933946,26.535741257037248,12.327318119848854]
384	3	252	4	[13.887329963549792]
385	17	199	1	[]
386	51	108	3	[23.812589351750752]
387	2	35	2	[]
388	72	179	5	[21.8445334214762,20.75230675040239]
389	6	92	2	[]
390	54	199	1	[]
391	4	129	5	[20.58140012482039,19.55233011857937]
392	46	120	1	[]
393	50	275	6	[16.096761601938127,15.29192352184122,11.34021498648734]
394	9	182	2	[]
395	75	14	2	[]
396	28	26	3	[26.986600379382885]
397	26	176	2	[]
398	27	0	6	[14.251445611136706,13.53887333057987,16.66972587753778]
399	67	201	1	[]
400	1	242	4	[15.755513200202653]
401	69	1	5	[22.15094678475582,21.043399445518027]
402	39	103	3	[23.072206057432272]
403	15	168	2	[]
404	78	38	3	[4.449246117770402]
405	12	141	2	[]
406	4	40	5	[17.25828697030203,16.39537262178693]
407	19	103	5	[18.901202689695996,17.956142555211194]
408	8	111	6	[19.604584521659987,18.624355295576986,9.629419638282855]
409	18	167	2	[]
410	17	270	5	[24.747171614052043,23.509813033349438]
411	31	48	5	[30.67833768547699,29.14442080120314]
412	31	142	4	[4.968371432150365]
413	17	4	4	[18.82435202522784]
414	37	97	3	[15.821936795591544]
415	39	172	5	[24.660854611553756,23.427811880976066]
416	40	197	6	[14.719160238312305,13.98320222639669,18.260185501632904]
417	18	101	5	[23.27791680890115,22.114020968456092]
418	19	157	6	[17.051582891533478,16.1990037469568,15.418083655075485]
419	63	226	5	[18.5333761352861,17.606707328521797]
420	50	58	1	[]
421	23	134	4	[14.174757878670697]
422	25	162	5	[16.692337445832248,15.857720573540634]
423	30	185	5	[19.65430105375072,18.671586001063183]
424	9	6	6	[20.86974138710962,19.826254317754138,15.05356696738479]
425	60	128	3	[14.88106594783333]
426	20	225	4	[18.44067030160315]
427	54	104	2	[]
428	31	52	6	[21.345340931325104,20.278073884758847,22.361908821599993]
429	46	253	6	[19.480861979598448,18.506818880618525,15.911607625878828]
430	71	105	2	[]
431	62	135	5	[18.94927512981969,18.001811373328703]
432	19	209	5	[18.97941127218004,18.03044070857104]
433	56	203	3	[18.669691093476473]
434	71	42	5	[14.017937740362905,13.317040853344759]
435	42	282	1	[]
436	60	76	5	[19.997997883248736,18.998097989086297]
437	9	43	2	[]
438	71	182	2	[]
439	61	272	3	[16.701041348842708]
440	71	279	2	[]
441	74	270	1	[]
442	32	96	4	[10.406144617256004]
443	59	12	6	[16.856118699885187,16.013312764890927,16.56831517798129]
444	31	68	1	[]
445	27	172	3	[18.629580742728912]
446	43	46	1	[]
447	60	5	5	[14.188000879305207,13.478600835339947]
448	23	185	3	[27.194020012031487]
449	47	149	3	[17.666110741286893]
450	17	83	5	[19.38954090194207,18.420063856844965]
451	63	204	1	[]
452	58	87	3	[29.998974566224135]
453	53	94	3	[22.729145423620793]
454	13	180	3	[11.01300939368994]
455	16	77	2	[]
456	64	212	6	[14.893953894068648,14.149256199365215,3.174154930905244]
457	42	83	1	[]
458	17	163	3	[16.564770599734967]
459	25	266	4	[5.6513322918010065]
460	36	85	1	[]
461	25	209	1	[]
462	75	87	6	[17.971373143196853,17.07280448603701,17.62996223240874]
463	57	238	3	[28.485569482771673]
464	38	218	6	[25.6989704522975,24.414021929682626,13.625221692702105]
465	63	2	3	[11.676860255458738]
466	35	155	6	[26.176951003638223,24.86810345345631,13.820817792237557]
467	19	70	1	[]
468	10	180	3	[12.95745887041966]
469	41	70	3	[10.779210828103238]
470	57	116	1	[]
471	67	24	1	[]
472	29	125	3	[18.30888296205694]
473	70	206	6	[18.03973420073796,17.137747490701063,22.336010173263674]
474	54	130	1	[]
475	23	63	5	[25.371828609740433,24.10323717925341]
476	42	248	5	[22.005234794478078,20.904973054754173]
477	45	210	1	[]
478	74	108	5	[16.367707921483756,15.549322525409568]
479	46	122	1	[]
480	2	215	2	[]
481	17	131	2	[]
482	35	20	6	[21.642806796693296,20.56066645685863,11.755678351152454]
483	39	133	3	[16.03315867099784]
484	25	20	4	[14.206509374405762]
485	14	133	3	[20.06332254310703]
486	11	147	4	[12.90208042780762]
487	78	137	2	[]
488	48	0	4	[14.123579499154467]
489	31	110	5	[23.012347475301496,21.86173010153642]
490	50	69	4	[3.511951580258085]
491	26	123	6	[15.165447367021663,14.407174998670579,11.342603140227478]
492	42	7	1	[]
493	30	39	3	[17.820128093507478]
494	7	6	6	[23.554976368941862,22.37722755049477,12.197506380607729]
495	50	76	6	[15.933237043327438,15.136575191161064,24.773342098834974]
496	6	223	4	[11.198790764210328]
497	10	225	2	[]
498	29	18	3	[7.516090072689167]
499	56	141	2	[]
500	59	19	4	[5.693984778112135]
501	21	35	1	[]
502	12	196	4	[3.018808579133715]
503	7	206	4	[5.902928349565093]
504	37	39	4	[16.559057233773373]
505	74	40	3	[27.01259788987508]
506	62	37	6	[22.290549890200925,21.17602239569088,21.3957850094947]
507	52	158	5	[26.22510987891803,24.913854384972126]
508	34	42	5	[18.097747674288012,17.19286029057361]
509	45	107	6	[24.686304899856783,23.451989654863944,21.319235548717565]
510	48	113	2	[]
511	20	278	1	[]
512	32	24	1	[]
513	40	128	4	[20.740308477028343]
514	8	270	5	[24.0433244794673,22.841158255493934]
515	45	268	2	[]
516	38	69	6	[28.786941754393375,27.347594666673704,22.095538073544354]
517	24	169	2	[]
518	71	269	6	[23.79785423930435,22.607961527339132,21.871953791911462]
519	27	265	1	[]
520	61	126	6	[17.46390367722632,16.590708493365003,16.30344650854634]
521	54	20	3	[20.562873307916576]
522	44	68	1	[]
523	52	226	2	[]
524	78	187	1	[]
525	8	236	1	[]
526	47	57	1	[]
527	39	237	1	[]
528	58	45	6	[14.06458515476659,13.36135589702826,17.26974141226407]
529	70	180	2	[]
530	7	111	3	[11.84113643776583]
531	39	230	4	[18.432710463458815]
532	77	77	5	[24.778170997714227,23.539262447828513]
533	9	222	1	[]
534	1	233	2	[]
535	58	93	5	[29.98409317770021,28.484888518815197]
536	22	45	2	[]
537	28	31	3	[19.592691465000847]
538	9	174	4	[11.235129867644329]
539	27	98	2	[]
540	38	203	2	[]
541	58	131	3	[16.596609912635074]
542	10	246	2	[]
543	23	22	6	[21.103628499514482,20.048447074538757,11.28210943983277]
544	17	126	5	[16.58272116994616,15.753585111448853]
545	72	126	1	[]
546	5	132	2	[]
547	29	30	5	[16.937526691424324,16.090650356853107]
548	52	17	3	[8.514873493471335]
549	37	100	1	[]
550	8	259	2	[]
551	66	282	3	[14.575532274980487]
552	1	256	3	[18.313383084945418]
553	56	244	2	[]
554	24	100	5	[20.315833479167928,19.30004180520953]
555	18	161	2	[]
556	2	57	1	[]
557	72	33	1	[]
558	69	249	1	[]
559	61	49	5	[23.102184125955247,21.947074919657485]
560	19	170	2	[]
561	51	238	5	[22.44529363217761,21.323028950568727]
562	52	230	3	[21.276765385692705]
563	75	101	6	[23.898229858445102,22.703318365522847,11.304973436952485]
564	19	164	1	[]
565	58	189	6	[17.805262845259087,16.91499970299613,16.935028616619316]
566	37	176	3	[22.974397578181673]
567	26	194	4	[18.943590588618363]
568	14	130	3	[18.87635017334216]
569	51	165	3	[18.984721264592082]
570	24	58	4	[21.371336353024503]
571	12	201	5	[13.879968446961303,13.185970024613237]
572	5	145	2	[]
573	71	6	5	[26.927052993428674,25.58070034375724]
574	49	208	4	[17.764938795061898]
575	17	3	4	[20.172735694381544]
576	41	96	5	[15.697315121482351,14.912449365408232]
577	26	211	1	[]
578	29	107	5	[27.268197115705853,25.90478725992056]
579	62	232	5	[13.63407496663925,12.952371218307288]
580	33	188	1	[]
581	73	79	2	[]
582	58	194	1	[]
583	7	91	4	[13.67874744386202]
584	73	238	6	[12.260920190497135,11.647874180972277,19.607901841421253]
585	41	125	4	[7.214591467970971]
586	57	197	2	[]
587	70	261	4	[10.827167419714913]
588	16	34	5	[23.085498902760353,21.931223957622333]
589	62	180	2	[]
590	65	208	1	[]
591	7	104	1	[]
592	72	95	6	[20.47818055160102,19.454271524020967,19.6804317101471]
593	77	57	4	[10.120042505472604]
594	55	25	5	[12.344867562298088,11.727624184183183]
595	35	252	4	[17.88257166576794]
596	57	244	5	[16.378386862416694,15.559467519295858]
597	51	63	2	[]
598	14	8	1	[]
599	36	111	4	[11.990706741053396]
600	55	88	3	[25.60523828289248]
601	63	20	3	[20.664955631797422]
602	43	64	3	[19.53268089921716]
603	9	31	2	[]
604	21	51	4	[16.870715031108627]
605	1	204	1	[]
606	29	56	3	[19.050517359032614]
607	78	120	3	[18.69814897117405]
608	30	148	5	[17.952471145489064,17.05484758821461]
609	23	225	5	[25.85015920465478,24.55765124442204]
610	24	251	2	[]
611	20	106	1	[]
612	45	39	3	[20.298329337707887]
613	31	61	1	[]
614	30	244	5	[15.842860841668578,15.050717799585149]
615	6	190	6	[17.936978990273392,17.04013004075972,16.693933842611806]
616	60	273	4	[18.508019528367484]
617	37	70	3	[22.089152009120046]
618	3	59	3	[23.550235048901243]
619	13	19	5	[21.322171034883524,20.25606248313935]
620	42	271	4	[19.483007268071894]
621	7	244	6	[17.693380688398594,16.808711653978666,14.722076889504294]
622	54	143	5	[18.087044892600137,17.18269264797013]
623	11	1	3	[21.07670239631251]
624	15	46	2	[]
625	42	7	3	[25.607418428081782]
626	6	186	4	[18.079212591272594]
627	21	22	6	[19.302111279711276,18.337005715725713,12.084672646981929]
628	19	2	5	[23.406610676202526,22.2362801423924]
629	52	177	4	[16.3589866706057]
630	77	204	1	[]
631	49	215	3	[27.01986978792874]
632	64	121	4	[17.762217268342123]
633	19	41	2	[]
634	60	66	2	[]
635	24	196	3	[17.859958602483953]
636	35	157	4	[18.014295324633085]
637	48	65	5	[19.24392338790314,18.281727218507985]
638	12	62	3	[22.194515131854796]
639	71	120	5	[19.060599415520805,18.107569444744765]
640	76	239	1	[]
641	34	90	1	[]
642	12	193	1	[]
643	29	5	1	[]
644	58	11	6	[27.811366599661437,26.420798269678365,3.0649307404649218]
645	43	54	6	[27.763924503858572,26.375728278665644,15.64275783945765]
646	26	165	2	[]
647	8	126	2	[]
648	64	272	4	[21.047580946528655]
649	39	155	3	[21.676097645954822]
650	5	78	4	[24.226934585981642]
651	37	217	6	[26.286927268189892,24.972580904780397,26.888492988964273]
652	21	56	3	[23.457476218261633]
653	66	48	2	[]
654	67	190	3	[23.162337857202996]
655	57	263	1	[]
656	54	205	4	[16.6217684473495]
657	51	55	3	[16.29990700542844]
658	75	50	3	[24.181872169199536]
659	75	27	3	[18.20693020385247]
660	62	76	5	[24.399040186982187,23.179088177633076]
661	51	244	6	[8.61884635324364,8.187904035581457,28.257504520719074]
662	69	1	3	[27.148448959868805]
663	36	137	5	[16.123924750949147,15.317728513401688]
664	37	201	1	[]
665	67	24	3	[12.304362501078888]
666	19	239	6	[25.728649851956654,24.44221735935882,8.340315115806977]
667	47	170	6	[17.947918546609888,17.05052261927939,21.403372972504094]
668	55	0	6	[23.11913017621209,21.963173667401485,18.358650961785774]
669	63	283	4	[8.38516190154383]
670	5	132	2	[]
671	26	224	2	[]
672	62	103	5	[14.510218088547143,13.784707184119785]
673	56	191	1	[]
674	44	206	2	[]
675	58	249	3	[19.489309896431493]
676	26	212	4	[7.322179185023064]
677	60	212	2	[]
678	42	282	5	[21.266678528179966,20.20334460177097]
679	15	275	2	[]
680	60	215	4	[22.826121131823967]
681	26	19	4	[2.6924189743661593]
682	7	5	2	[]
683	34	155	3	[22.988226182506487]
684	56	249	6	[26.975459957588853,25.62668695970941,8.806880234515948]
685	75	217	4	[13.32526925152356]
686	70	1	4	[25.54378773420129]
687	64	89	4	[20.568636174988104]
688	19	188	1	[]
689	36	168	4	[7.583077833064738]
690	49	150	3	[25.430092612844305]
691	5	2	6	[17.797523741068968,16.90764755401552,6.648628872961508]
692	69	62	1	[]
693	61	141	6	[17.90760186764021,17.012221774258197,9.77651259280136]
694	69	142	5	[23.9440582615713,22.746855348492733]
695	61	164	4	[18.473600986930194]
696	36	75	6	[17.573010965294813,16.694360417030072,12.018213868848857]
697	65	102	2	[]
698	30	159	6	[12.90116634048086,12.256108023456816,17.55638228363938]
699	17	94	4	[11.762197687003805]
700	9	187	6	[18.938233724710543,17.991322038475015,10.158584038428963]
701	22	245	4	[17.753920333111587]
702	62	216	1	[]
703	66	138	5	[22.758875606254797,21.620931825942055]
704	14	59	1	[]
705	38	159	1	[]
706	42	114	5	[8.561776522499763,8.133687696374775]
707	74	195	6	[15.202621147095195,14.442490089740435,21.402474001173722]
708	21	236	6	[20.398080626415,19.378176595094246,16.035924238517495]
709	76	47	5	[27.728477258031344,26.342053395129774]
