273	16	91	2	[]
274	16	56	3	[19.954448750481298]
275	18	97	4	[16.280266464842107]
276	6	80	1	[]
277	19	19	3	[19.955706222223746]
278	10	97	6	[20.136190609762338,10.068095304881169,16.962985169785526]
279	5	122	2	[]
280	13	72	5	[20.18501754799667,10.092508773998334]
281	4	80	5	[19.856602667936773,9.928301333968387]
282	1	82	1	[]
283	14	50	4	[16.57538783480186]
284	9	123	6	[19.766457782780904,9.883228891390452,15.008086456424252]
285	4	46	3	[20.193922687614958]
286	2	119	3	[20.14846321347559]
287	18	112	4	[14.591468659376373]
288	32	109	4	[14.725796772326785]
289	32	51	1	[]
290	4	79	5	[21.579736621014007,10.789868310507003]
291	18	88	5	[20.10313836009412,10.05156918004706]
292	20	72	2	[]
293	6	5	3	[19.42858241117211]
294	27	88	3	[19.061761030059028]
295	20	63	4	[13.3291986172211]
296	26	19	2	[]
297	20	36	2	[]
298	16	21	1	[]
299	32	128	6	[20.02551842543412,10.01275921271706,13.670308211703258]
300	17	114	4	[16.10081483189182]
301	5	77	1	[]
302	21	43	4	[13.804650423324556]
303	17	1	2	[]
304	22	52	2	[]
305	23	51	2	[]
306	26	69	1	[]
307	22	80	6	[19.334634904049295,9.667317452024648,13.543392819995447]
308	17	93	2	[]
309	7	25	4	[16.04346680967549]
310	26	76	1	[]
311	13	65	2	[]
312	27	88	2	[]
313	5	55	3	[19.624568727672298]
314	5	113	3	[20.46181978332181]
315	27	117	2	[]
316	31	86	2	[]
317	28	26	5	[20.62041513563593,10.310207567817965]
318	11	12	3	[20.395629560046768]
319	27	58	5	[19.47200878570561,9.736004392852806]
320	3	47	4	[16.64917709548911]
321	15	39	2	[]
322	28	82	4	[13.495134730490534]
323	28	126	1	[]
324	27	15	4	[15.188653748640574]
325	3	109	5	[20.872841140751934,10.436420570375967]
326	32	96	5	[20.202860036324694,10.101430018162347]
327	17	120	4	[14.098578101170824]
328	22	30	6	[20.21473901355906,10.10736950677953,15.404390259486084]
329	19	45	4	[14.943974572639561]
330	6	68	6	[19.666256945505108,9.833128472752554,15.190434918483165]
331	32	71	2	[]
332	12	107	3	[20.380795293979332]
333	8	22	2	[]
334	9	91	3	[20.931636740410106]
335	3	19	3	[19.851359284506064]
336	2	27	5	[20.041191138574042,10.020595569287021]
337	18	76	2	[]
338	22	55	3	[20.01508887874662]
339	2	112	2	[]
340	10	46	3	[20.191389081011856]
341	1	42	2	[]
342	17	91	3	[20.330705907354933]
343	13	95	2	[]
344	31	33	3	[19.72991675862234]
345	3	28	1	[]
346	15	25	1	[]
347	14	55	2	[]
348	16	40	3	[20.383413153199495]
349	20	40	5	[20.38051117714122,10.19025558857061]
350	17	21	5	[20.307423411234236,10.153711705617118]
351	5	101	2	[]
352	19	19	1	[]
353	30	103	5	[19.443147196077746,9.721573598038873]
354	7	18	1	[]
355	18	60	2	[]
356	28	42	3	[20.346652413301737]
357	11	38	1	[]
358	15	57	6	[20.385280803203848,10.192640401601924,14.324807848578471]
359	17	26	6	[19.603540897158386,9.801770448579193,14.752950379821051]
360	8	3	4	[13.984668410716205]
361	18	42	5	[20.53724125036922,10.26862062518461]
362	1	101	5	[19.76010504195194,9.88005252097597]
363	15	58	2	[]
364	17	29	4	[15.834889071682621]
365	15	56	4	[15.212869349695335]
366	4	106	4	[15.990910128916978]
367	9	46	1	[]
368	20	100	2	[]
369	33	122	5	[19.774288037694635,9.887144018847318]
370	7	26	1	[]
371	3	0	5	[19.070476191391357,9.535238095695679]
372	27	77	4	[15.501576740468824]
373	10	121	5	[19.074008758946086,9.537004379473043]
374	25	3	5	[19.687912251758394,9.843956125879197]
375	31	116	3	[20.80143522244747]
376	29	29	4	[14.83902911089883]
377	5	124	6	[20.050137361118498,10.025068680559249,16.912194731464762]
378	5	40	5	[19.814370832090624,9.907185416045312]
379	11	78	1	[]
380	30	47	4	[15.890378424682812]
381	16	36	5	[19.451297207321343,9.725648603660671]
382	33	66	2	[]
383	16	7	6	[19.993230300016787,9.996615150008394,14.92855912851752]
384	27	82	5	[20.125574438792814,10.062787219396407]
385	9	58	3	[19.81455035654467]
386	13	128	3	[20.135734668911244]
387	6	61	4	[14.912623979047972]
388	2	62	6	[19.919617416379484,9.959808708189742,13.806919467046606]
389	1	67	2	[]
390	3	51	4	[15.704046567874395]
391	31	72	1	[]
392	9	81	5	[19.94594842325973,9.972974211629865]
393	30	110	1	[]
394	18	107	1	[]
395	13	54	1	[]
396	2	106	5	[19.873939432763475,9.936969716381737]
397	25	104	1	[]
398	19	1	1	[]
399	14	99	4	[14.306610486225269]
400	22	64	2	[]
401	8	60	1	[]
402	2	40	5	[20.02191199343755,10.010955996718774]
403	19	119	3	[19.896329491389597]
404	2	52	4	[15.847818705881878]
405	15	5	5	[20.686439783201465,10.343219891600732]
406	27	21	5	[20.43534449393478,10.21767224696739]
407	9	119	4	[15.707068057793421]
408	33	2	6	[20.58821869428593,10.294109347142966,16.680417941798922]
409	31	107	5	[20.205775384614725,10.102887692307362]
410	11	97	5	[20.03575639280992,10.01787819640496]
411	10	61	6	[20.874052427359636,10.437026213679818,15.061408758543296]
412	22	73	5	[19.334713767820826,9.667356883910413]
413	27	98	4	[13.969229125894476]
414	31	121	1	[]
415	19	67	4	[16.418122453032243]
416	4	97	3	[19.075806843859272]
417	17	59	5	[20.18297484605235,10.091487423026175]
418	14	86	4	[16.365036432566207]
419	17	117	6	[19.427202183249637,9.713601091624819,15.770608861027217]
420	28	22	4	[16.051987210361126]
421	26	126	4	[14.015382369593778]
422	23	18	6	[19.62647044723807,9.813235223619035,14.72911072620845]
423	13	46	3	[19.973803853596806]
424	2	71	4	[14.604502213188766]
425	10	4	5	[19.52742178367651,9.763710891838254]
426	11	2	3	[20.198010163798962]
427	19	120	3	[20.142296802290147]
428	11	109	4	[16.03258682004273]
429	23	60	1	[]
430	3	91	3	[19.918605868804796]
431	8	127	6	[19.501228756932097,9.750614378466048,16.196079155118717]
432	21	123	3	[19.59877083996448]
433	10	59	1	[]
434	19	17	4	[14.150629110902525]
435	33	81	6	[20.098918966276422,10.049459483138211,16.319237827042254]
436	20	14	6	[20.31527204110646,10.15763602055323,15.685081531650733]
437	8	3	4	[15.762885665618079]
438	6	9	3	[19.196409510225468]
439	28	99	4	[14.025993678778768]
440	18	68	4	[17.089688052682675]
441	26	97	6	[20.03373140555261,10.016865702776306,15.809929119961156]
442	17	42	1	[]
443	21	99	6	[20.035098737359668,10.017549368679834,14.991276718827178]
444	26	114	2	[]
445	21	101	6	[20.445193314704785,10.222596657352392,15.102715361506778]
446	10	4	6	[20.172601139285305,10.086300569642653,15.579419259801762]
447	28	76	4	[14.9213358551585]
448	9	104	2	[]
449	10	21	1	[]
450	15	43	5	[20.116023794257742,10.058011897128871]
451	23	118	6	[20.190999492780374,10.095499746390187,14.327832125739343]
452	31	71	3	[20.390910042922872]
453	3	12	4	[13.987276506961251]
454	10	104	4	[14.571612216826344]
455	31	54	4	[14.0724307155419]
456	6	55	1	[]
457	16	85	2	[]
458	23	70	5	[20.886826237450986,10.443413118725493]
459	1	44	2	[]
460	10	14	6	[20.025751109938575,10.012875554969288,14.700540965633795]
461	4	45	3	[19.487461996649905]
462	1	73	1	[]
463	29	66	2	[]
464	32	124	5	[20.038273066701784,10.019136533350892]
465	8	45	6	[19.59840234530337,9.799201172651685,15.03149553999271]
466	32	61	5	[20.699932606605664,10.349966303302832]
467	3	84	6	[20.247007123138737,10.123503561569368,14.84313223349127]
468	25	96	3	[20.746440067097627]
469	15	119	3	[19.961939703338764]
470	22	90	4	[15.450184268330416]
471	18	105	4	[14.180480279561017]
472	20	60	3	[19.916638850129985]
473	29	19	5	[20.28740340648372,10.14370170324186]
474	11	119	2	[]
475	14	100	6	[20.0743293419957,10.03716467099785,14.88448088463324]
476	22	28	4	[14.016700121115548]
477	27	25	6	[20.289930835827988,10.144965417913994,14.356077604980229]
478	17	15	4	[16.552020915213745]
479	7	49	5	[19.587705147383353,9.793852573691677]
480	6	12	1	[]
481	11	83	6	[20.82630023141676,10.41315011570838,14.151705136103509]
482	18	32	1	[]
483	20	116	2	[]
484	15	102	4	[15.129074144859963]
485	33	31	4	[15.754829184776204]
486	14	104	4	[15.31627812693148]
487	13	1	4	[13.773599116624533]
488	17	1	3	[20.1520662560356]
489	30	80	3	[20.098671534038914]
490	33	10	2	[]
491	25	58	2	[]
492	11	49	3	[19.648430842925926]
493	26	21	6	[19.825769596251817,9.912884798125909,14.485450695749837]
494	27	52	2	[]
495	5	6	1	[]
496	12	12	4	[15.338881073678102]
497	24	84	5	[20.35712532778918,10.17856266389459]
498	1	75	1	[]
499	22	51	5	[19.755139904371543,9.877569952185771]
500	32	76	2	[]
501	4	60	5	[19.661758180610093,9.830879090305046]
502	15	32	2	[]
503	32	7	1	[]
504	11	2	6	[19.86680332721256,9.93340166360628,15.890832452973205]
505	15	2	3	[20.084220655984932]
506	18	41	6	[18.921305812618275,9.460652906309138,15.20006318376731]
507	16	8	6	[19.968827007247615,9.984413503623808,12.746135300537633]
508	14	19	1	[]
509	3	37	6	[19.56155945391418,9.78077972695709,14.782078261457956]
510	24	87	2	[]
511	30	64	3	[19.921471862039915]
512	3	70	1	[]
513	4	59	1	[]
514	20	5	3	[20.38089285816971]
515	27	13	3	[20.132525073704297]
516	19	43	2	[]
517	24	33	6	[19.484923826815386,9.742461913407693,16.24514084988709]
518	13	77	2	[]
519	25	77	4	[14.93473385121704]
520	11	92	5	[20.03395804803804,10.01697902401902]
521	3	121	3	[20.676451257192056]
522	15	74	5	[20.236609169652663,10.118304584826332]
523	7	111	1	[]
524	24	86	3	[20.114690134460528]
525	27	107	1	[]
526	25	76	5	[20.682267821033083,10.341133910516541]
527	2	105	4	[16.395697872395868]
528	5	32	4	[14.922804999136613]
529	30	44	4	[13.2386398338591]
530	24	77	3	[20.070333192430034]
531	14	88	1	[]
532	9	85	2	[]
533	11	10	3	[20.413923506762977]
534	8	16	1	[]
535	25	45	1	[]
536	15	108	2	[]
537	2	114	6	[20.686021985929493,10.343010992964746,13.72908628868618]
538	11	113	3	[20.49765001222432]
539	10	101	1	[]
540	13	99	4	[13.813222547202493]
541	11	127	5	[19.95084970240876,9.97542485120438]
542	19	109	4	[14.34241883433942]
543	21	51	4	[16.242079712005598]
544	33	62	6	[20.291625844276524,10.145812922138262,13.724247754268488]
545	1	55	3	[19.261896141097]
546	28	91	6	[20.107018940550397,10.053509470275198,15.436860496759799]
547	28	3	5	[20.382739020893066,10.191369510446533]
548	14	108	3	[19.854599742697918]
549	12	27	4	[17.274763513605958]
550	33	95	4	[15.818269087118374]
551	11	44	6	[19.756691836120243,9.878345918060122,15.217136593497425]
552	15	111	3	[21.098921701069383]
553	27	15	6	[20.24345223638905,10.121726118194525,15.287998759376997]
554	24	65	6	[20.02454079248835,10.012270396244174,12.911206318028212]
555	3	43	2	[]
556	10	122	6	[20.644358173679205,10.322179086839602,12.598212061003625]
557	33	119	2	[]
558	10	128	4	[14.264921578464437]
559	25	45	5	[18.986523598287718,9.493261799143859]
560	8	108	5	[20.13993827470695,10.069969137353475]
561	2	79	6	[19.53824868271487,9.769124341357434,14.418339660276537]
562	24	29	3	[19.23204029733528]
563	32	125	1	[]
564	9	64	1	[]
565	2	96	1	[]
566	17	108	5	[20.411113874818362,10.205556937409181]
567	20	71	5	[19.60375426498124,9.80187713249062]
568	3	8	2	[]
569	24	48	4	[14.644497377238665]
570	9	57	3	[19.85550100451298]
571	25	10	6	[19.796505054781598,9.898252527390799,14.48031931416912]
572	4	63	4	[14.994737415730988]
573	16	2	2	[]
574	13	95	2	[]
575	24	21	1	[]
576	20	72	2	[]
577	33	56	3	[19.33404891676365]
578	27	22	5	[20.76044141777128,10.38022070888564]
579	6	79	2	[]
580	22	114	5	[19.278228749751744,9.639114374875872]
581	9	59	6	[21.126065532888745,10.563032766444373,16.062702061830674]
582	23	77	5	[19.192074757481507,9.596037378740753]
583	10	99	2	[]
584	25	44	4	[14.984720793779836]
585	27	126	1	[]
586	21	25	3	[20.335220412325327]
587	10	45	1	[]
588	5	92	6	[20.36964913510467,10.184824567552335,14.513490616090074]
589	13	120	5	[18.91245579048362,9.45622789524181]
590	17	95	5	[19.69585398438606,9.84792699219303]
591	32	38	6	[19.56337883555608,9.78168941777804,16.093069951217615]
592	31	22	2	[]
593	6	46	2	[]
594	26	61	5	[19.277325517401383,9.638662758700692]
595	33	48	1	[]
596	4	122	6	[20.277199585073564,10.138599792536782,15.212095088273541]
597	16	85	6	[19.832308702794794,9.916154351397397,15.799020285046089]
598	20	105	3	[19.531169628475382]
599	27	59	5	[19.47965720669455,9.739828603347275]
600	15	80	6	[20.085142184347024,10.042571092173512,14.742749569184166]
601	7	124	6	[20.931131032075683,10.465565516037842,14.130876164316119]
602	28	65	6	[19.292498761384806,9.646249380692403,13.094132265755233]
603	12	66	3	[20.242908076189437]
604	8	110	1	[]
605	11	87	2	[]
606	32	87	1	[]
607	1	23	1	[]
608	20	112	4	[14.370776525841174]
609	3	3	2	[]
610	18	100	1	[]
611	11	37	5	[19.5481901273431,9.77409506367155]
612	15	44	6	[20.101723406547123,10.050861703273561,15.054371520224919]
613	17	84	4	[15.285999263657887]
614	11	53	1	[]
615	2	55	5	[20.0219669866033,10.01098349330165]
616	4	111	1	[]
617	8	90	6	[19.023918307425078,9.511959153712539,15.313247405708989]
618	3	105	2	[]
619	8	43	4	[16.279287328182054]
620	33	84	5	[19.921237551993293,9.960618775996647]
621	8	109	4	[13.580828696287139]
622	16	82	1	[]
623	26	23	4	[15.380451214748641]
624	22	103	3	[19.824588608224634]
625	23	0	3	[20.721100413542054]
626	19	67	2	[]
627	8	72	1	[]
628	33	26	3	[19.319678649533817]
629	15	122	3	[20.11374252951008]
630	4	57	4	[15.5230725599088]
631	11	72	2	[]
632	16	21	3	[20.416031239223113]
633	3	79	6	[20.373946452975588,10.186973226487794,14.886098760076143]
634	24	107	1	[]
635	13	14	2	[]
636	11	115	2	[]
637	1	99	6	[19.784441523828917,9.892220761914459,14.242137065286277]
638	10	118	1	[]
639	2	23	3	[18.885976315926698]
640	13	126	1	[]
641	8	116	1	[]
642	11	96	3	[20.12808917095907]
643	32	15	3	[20.16585703187264]
644	23	104	4	[15.315939738096699]
645	3	34	4	[16.574356031375697]
646	28	58	4	[14.928408802607182]
647	32	30	1	[]
648	11	102	1	[]
649	7	3	3	[19.28344314490439]
650	10	58	5	[20.20180109960811,10.100900549804056]
651	6	27	4	[14.652707130832347]
652	11	17	5	[19.947605272443642,9.973802636221821]
653	29	75	3	[20.391250455796545]
654	23	116	1	[]
655	10	69	5	[19.993209928252764,9.996604964126382]
656	7	65	4	[12.906094522545864]
657	22	86	5	[19.78926197805429,9.894630989027146]
658	18	74	2	[]
659	9	115	1	[]
660	30	53	5	[20.82757156103062,10.41378578051531]
661	9	92	5	[19.895241188878522,9.947620594439261]
662	13	51	5	[19.773891200538326,9.886945600269163]
663	27	10	5	[20.16673097403223,10.083365487016115]
664	2	59	6	[19.012533871027923,9.506266935513962,15.19947600807641]
665	27	103	4	[16.145964610612996]
666	32	14	3	[19.362980960976245]
667	33	67	2	[]
668	3	116	6	[20.082184605316005,10.041092302658003,13.020614607537214]
669	5	32	4	[17.652133493285667]
670	30	128	1	[]
671	5	22	5	[20.075621034744177,10.037810517372089]
672	23	4	4	[15.179181662499154]
673	4	66	5	[20.97252605829601,10.486263029148004]
674	32	39	5	[20.658536437524692,10.329268218762346]
675	17	25	3	[20.19269764543378]
676	32	10	2	[]
677	28	20	1	[]
678	6	29	2	[]
679	12	47	2	[]
680	26	51	6	[19.478104493147253,9.739052246573626,13.7614743391151]
681	19	21	4	[15.647623596634487]
682	32	54	1	[]
683	16	118	6	[19.26464971720775,9.632324858603875,14.836530691665805]
684	22	72	4	[14.032046093452363]
685	27	12	3	[20.054181293579777]
686	7	10	5	[20.050260499366598,10.025130249683299]
687	7	120	6	[20.110633609740244,10.055316804870122,14.628269626576255]
688	24	119	6	[19.17444655776494,9.58722327888247,14.088929667425573]
689	7	44	2	[]
690	4	58	2	[]
691	19	76	3	[20.726323362698643]
692	4	22	2	[]
693	12	72	3	[20.08799996381813]
694	2	28	6	[20.07485997720727,10.037429988603636,14.139722002283213]
695	10	16	5	[19.704400597899077,9.852200298949539]
696	17	45	5	[20.61791553220824,10.30895776610412]
697	9	83	1	[]
698	5	34	5	[19.578472889516583,9.789236444758291]
699	14	113	2	[]
700	33	39	6	[19.625152768418605,9.812576384209303,14.75044502820925]
701	15	94	3	[19.29102471580278]
702	25	29	6	[20.355638296266857,10.177819148133429,14.891624534930182]
703	14	111	3	[19.988575963137475]
704	12	66	5	[19.998867760051308,9.999433880025654]
705	16	6	3	[20.27104660190338]
706	8	104	2	[]
707	11	121	2	[]
708	25	11	5	[19.90856569478095,9.954282847390475]
709	17	95	1	[]
710	6	4	2	[]
