[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 69.23076923076923], 'equal']
[1, [1, 12.5], 'equal']
[3, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[6, [0, 4.758242361821908], [0, 4.758242361821908]]
[1, [1, 33.333333333333336], 'equal']
[1, [1, 53.84615384615385], 'equal']
[5, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[6, [1, 63.63636363636363], 'equal']
[6, [1, 37.5], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 33.333333333333336], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [0, 28.405710562819884], [0, 28.405710562819884]]
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[6, [1, 30.0], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 81.81818181818181], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 53.84615384615385], 'equal']
[3, 'equal', 'equal']
[6, [1, 12.5], 'equal']
[4, [1, 125.0], 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 18.181818181818183], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 20.0], 'equal']
[6, 'equal', 'equal']
[4, [1, 20.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 36.36363636363637], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 53.84615384615385], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 263.6363636363636], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 55.55555555555556], 'equal']
[1, [1, 38.46153846153846], 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 18.181818181818183], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[1, [1, 12.5], 'equal']
[5, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 81.81818181818181], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 83.33333333333333], 'equal']
[4, [1, 44.44444444444444], 'equal']
[2, 'equal', 'equal']
[6, [1, 66.66666666666667], 'equal']
[4, 'equal', 'equal']
[4, [1, 20.0], 'equal']
[5, 'equal', 'equal']
[6, [1, 200.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 92.3076923076923], 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 33.333333333333336], 'equal']
[2, 'equal', 'equal']
[5, [0, 0.8415253708600027], 'equal']
[2, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[6, [1, 115.38461538461539], 'equal']
[6, [1, 12.5], 'equal']
[3, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[1, [1, 92.3076923076923], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 12.5], 'equal']
[2, 'equal', 'equal']
[1, [1, 55.55555555555556], 'equal']
[1, [1, 63.63636363636363], 'equal']
[6, [1, 66.66666666666667], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 8.333333333333334], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 36.36363636363637], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 6.278386457769773], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 8.333333333333334], 'equal']
[1, [1, 120.0], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 81.81818181818181], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[4, [1, 62.5], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[6, [1, 69.23076923076923], 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 69.23076923076923], 'equal']
[4, [1, 36.36363636363637], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 38.46153846153846], 'equal']
[5, 'equal', 'equal']
[6, [1, 18.181818181818183], 'equal']
[6, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[4, [1, 66.66666666666667], 'equal']
[2, 'equal', 'equal']
[4, [1, 200.0], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 92.3076923076923], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 92.3076923076923], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 44.44444444444444], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 12.5], 'equal']
[2, 'equal', 'equal']
[1, [1, 20.0], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 45.45454545454545], 'equal']
[3, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[4, [1, 81.81818181818181], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 30.0], 'equal']
[4, [1, 15.384615384615385], 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[1, [1, 69.23076923076923], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [0, 6.9310321759577995], [0, 6.9310321759577995]]
[1, [1, 100.0], 'equal']
[4, 'equal', 'equal']
[5, [0, 5.425011498246381], [0, 0.9470500742296545]]
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 0.7668329426380094], [0, 0.7668329426380094]]
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 128.57142857142858], 'equal']
[4, [1, 36.36363636363637], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 33.333333333333336], 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 23.076923076923077], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 81.81818181818181], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[1, [1, 127.27272727272727], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 33.333333333333336], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 38.888888888888886], 'equal']
[1, [1, 63.63636363636363], 'equal']
[6, [1, 63.63636363636363], 'equal']
[3, 'equal', 'equal']
[6, [1, 38.46153846153846], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 53.84615384615385], 'equal']
[1, [1, 38.888888888888886], 'equal']
[3, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[1, [1, 46.666666666666664], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 18.181818181818183], 'equal']
[2, 'equal', 'equal']
[4, [1, 92.3076923076923], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 92.3076923076923], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 80.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, [0, 3.8788413190340507], [0, 3.2485848714555865]]
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 38.46153846153846], 'equal']
[1, 'equal', 'equal']
[4, [1, 66.66666666666667], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 81.81818181818181], 'equal']
[2, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[1, [1, 20.0], 'equal']
[6, [1, 38.46153846153846], 'equal']
[3, 'equal', 'equal']
[1, [1, 37.5], 'equal']
[2, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[1, [1, 55.55555555555556], 'equal']
[1, [1, 157.14285714285714], 'equal']
[1, [1, 81.81818181818181], 'equal']
[6, [1, 100.0], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 81.81818181818181], 'equal']
[5, 'equal', 'equal']
[1, [1, 20.0], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, [0, 6.109204847210202], 'equal']
[4, [1, 18.181818181818183], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 20.0], 'equal']
[1, 'equal', 'equal']
[1, [1, 200.0], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 18.181818181818183], 'equal']
[1, [1, 37.5], 'equal']
[6, [1, 63.63636363636363], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 14.285714285714286], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[4, [1, 66.66666666666667], 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 46.666666666666664], 'equal']
[1, [1, 200.0], 'equal']
[6, [1, 20.0], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 12.5], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 18.181818181818183], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[1, [1, 69.23076923076923], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 125.0], 'equal']
[3, 'equal', 'equal']
[1, [1, 13.636363636363637], 'equal']
[5, 'equal', 'equal']
[6, [1, 38.46153846153846], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 100.0], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 66.66666666666667], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[3, 'equal', 'equal']
[4, [1, 36.36363636363637], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 33.333333333333336], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[1, [1, 116.66666666666667], 'equal']
[6, 'equal', 'equal']
[6, [1, 45.45454545454545], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 12.5], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 53.84615384615385], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 20.0], 'equal']
[4, [1, 63.63636363636363], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, [0, 6.60609797241416], 'equal']
[5, 'equal', 'equal']
[1, [1, 12.5], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 157.14285714285714], 'equal']
[6, [1, 12.5], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 92.3076923076923], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[4, [1, 200.0], 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[5, [0, 0.4688109639802232], 'equal']
[4, [1, 20.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 20.0], 'equal']
[1, [1, 125.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 18.181818181818183], 'equal']
[1, 'equal', 'equal']
[5, [0, 3.6677332437548413], [0, 3.6677332437548413]]
[6, [1, 66.66666666666667], 'equal']
[6, [1, 125.0], 'equal']
[5, 'equal', 'equal']
[6, [1, 12.5], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[1, [1, 37.5], 'equal']
[3, 'equal', 'equal']
[6, [1, 8.333333333333334], 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 20.0], 'equal']
[1, [1, 92.3076923076923], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 37.5], 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[6, [1, 33.333333333333336], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 25.0], 'equal']
[1, [1, 81.81818181818181], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 92.3076923076923], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 6.666666666666667], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 20.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[6, [1, 20.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 128.57142857142858], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 18.181818181818183], 'equal']
[4, [1, 69.23076923076923], 'equal']
[3, 'equal', 'equal']
[4, [1, 81.81818181818181], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 85.71428571428571], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 157.14285714285714], 'equal']
[3, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[1, [1, 66.66666666666667], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 11.11111111111111], 'equal']
[3, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 53.84615384615385], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 30.0], 'equal']
[4, [1, 81.81818181818181], 'equal']
[4, [1, 45.45454545454545], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 20.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 63.63636363636363], 'equal']
[4, [1, 23.076923076923077], 'equal']
[2, 'equal', 'equal']
[4, [1, 100.0], 'equal']
[1, [1, 20.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 81.81818181818181], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 18.181818181818183], 'equal']
[4, [1, 81.81818181818181], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 69.23076923076923], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 66.66666666666667], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 60.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 63.63636363636363], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 127.27272727272727], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 63.63636363636363], 'equal']
[6, [1, 66.66666666666667], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 45.45454545454545], 'equal']
[5, 'equal', 'equal']
[1, [1, 115.38461538461539], 'equal']
[1, [1, 81.81818181818181], 'equal']
[4, [1, 8.333333333333334], 'equal']
[5, 'equal', 'equal']
[4, [1, 200.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 38.888888888888886], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 8.333333333333334], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 37.5], 'equal']
[3, 'equal', 'equal']
