[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, [0, 1.57493617380964], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [0, 2.498114147615675], [0, 2.498114147615675]]
[5, [0, 1.6509882840523356], [0, 0.8552346335841449]]
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 100.0], 'equal']
[6, [1, 400.0], 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, [0, 2.1797659075650535], 'equal']
[6, [1, 154.54545454545453], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 1.510651310735083], 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 180.0], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 42.857142857142854], 'equal']
[3, 'equal', 'equal']
[5, [0, 7.4673753432914065], [0, 7.4673753432914065]]
[3, [0, 0.7550574123237588], 'equal']
[3, 'equal', 'equal']
[6, [1, 33.333333333333336], 'equal']
[4, [1, 66.66666666666667], 'equal']
[6, [1, 212.5], 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [0, 2.2566595313030042], [0, 2.2566595313030042]]
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 400.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 66.66666666666667], 'equal']
[6, [1, 25.0], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 250.0], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[4, [1, 25.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 400.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[4, [1, 10.0], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 40.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 212.5], 'equal']
[6, 'equal', 'equal']
[6, [1, 120.0], 'equal']
[1, 'equal', 'equal']
[5, [0, 2.2368151200477593], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 120.0], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 33.333333333333336], 'equal']
[6, [1, 25.0], 'equal']
[6, [1, 100.0], 'equal']
[6, 'equal', 'equal']
[4, [1, 400.0], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[1, [1, 263.6363636363636], 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 10.0], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, [1, 81.81818181818181], 'equal']
[6, [1, 120.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 106.25], 'equal']
[4, [1, 150.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, [0, 0.04431910644716368], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 0.0762030248026188], [0, 0.0762030248026188]]
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 21.21212121212121], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 56.25], 'equal']
[5, 'equal', 'equal']
[1, [1, 115.38461538461539], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, [1, 6.666666666666667], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 66.66666666666667], 'equal']
[2, 'equal', 'equal']
[1, [1, 133.33333333333334], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[1, [1, 154.54545454545453], 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 0.8955728885182958], 'equal']
[6, 'equal', 'equal']
[4, [1, 57.142857142857146], 'equal']
[5, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 32.0], 'equal']
[3, 'equal', 'equal']
[5, [0, 1.8505520921117173], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 250.0], 'equal']
[2, 'equal', 'equal']
[6, [1, 525.0], 'equal']
[1, [1, 17.857142857142858], 'equal']
[6, [1, 56.25], 'equal']
[3, [0, 1.0477187250534001], 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 600.0], 'equal']
[4, 'equal', 'equal']
[5, [0, 0.39657946753405326], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 53.84615384615385], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 106.25], 'equal']
[5, 'equal', 'equal']
[1, [1, 166.66666666666666], 'equal']
[6, [1, 108.33333333333333], 'equal']
[4, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[5, [0, 1.6121158487131588], [0, 1.6121158487131588]]
[1, [1, 40.0], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, [0, 1.2491731515361786], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 6.666666666666667], 'equal']
[6, 'equal', 'equal']
[1, [1, 154.54545454545453], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 75.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 25.0], 'equal']
[1, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 108.33333333333333], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, [1, 56.25], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 600.0], 'equal']
[1, [1, 40.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[4, [1, 25.0], 'equal']
[5, 'equal', 'equal']
[6, [1, 92.3076923076923], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 100.0], 'equal']
[4, [1, 150.0], 'equal']
[5, 'equal', 'equal']
[4, [1, 150.0], 'equal']
[1, [1, 12.0], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 21.21212121212121], 'equal']
[2, 'equal', 'equal']
[1, [1, 86.66666666666667], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 75.0], 'equal']
[6, [0, 4.5160913748619365], [0, 4.5160913748619365]]
[3, 'equal', 'equal']
[5, [0, 1.858934584394012], [0, 1.858934584394012]]
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 27.272727272727273], 'equal']
[2, 'equal', 'equal']
[4, [1, 37.5], 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[4, [1, 115.38461538461539], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 83.33333333333333], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, [0, 3.7033497785639287], [0, 3.7033497785639287]]
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 600.0], 'equal']
[1, [1, 51.515151515151516], 'equal']
[6, [0, 2.2389190875274685], [0, 2.2389190875274685]]
[4, 'equal', 'equal']
[1, [1, 65.0], 'equal']
[3, 'equal', 'equal']
[4, [1, 100.0], 'equal']
[4, [1, 275.0], 'equal']
[6, [1, 66.66666666666667], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 180.0], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 115.38461538461539], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 83.33333333333333], 'equal']
[1, [1, 33.333333333333336], 'equal']
[3, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 50.0], 'equal']
[3, 'equal', 'equal']
[4, [1, 81.81818181818181], 'equal']
[1, [1, 154.54545454545453], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 127.27272727272727], 'equal']
[5, 'equal', 'equal']
[1, [1, 86.66666666666667], 'equal']
[4, 'equal', 'equal']
[4, [1, 400.0], 'equal']
[2, 'equal', 'equal']
[5, [0, 2.971428882463836], [0, 2.971428882463836]]
[6, [1, 46.666666666666664], 'equal']
[4, [1, 100.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 250.0], 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 400.0], 'equal']
[5, 'equal', 'equal']
[4, [1, 33.333333333333336], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [0, 0.42808726964311355], [0, 0.42808726964311355]]
[4, 'equal', 'equal']
[6, [1, 55.55555555555556], 'equal']
[3, 'equal', 'equal']
[1, [1, 600.0], 'equal']
[3, [0, 0.16518732754938592], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [1, 11.11111111111111], 'equal']
[4, [1, 10.0], 'equal']
[1, [1, 32.0], 'equal']
[3, 'equal', 'equal']
[6, [1, 50.0], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 25.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 180.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 250.0], 'equal']
[4, [1, 33.333333333333336], 'equal']
[6, 'equal', 'equal']
[1, [1, 86.66666666666667], 'equal']
[3, [0, 1.4264246710832338], 'equal']
[1, [1, 12.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 12.0], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, [1, 66.66666666666667], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, [1, 57.142857142857146], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, [1, 25.0], 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 180.0], 'equal']
[5, 'equal', 'equal']
[5, [0, 0.8202671856020151], 'equal']
[2, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 27.272727272727273], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, [1, 40.0], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 75.0], 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 66.66666666666667], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, [0, 0.16361779267067947], 'equal']
[5, 'equal', 'equal']
[4, [1, 53.84615384615385], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, [0, 1.0640985162325955], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [1, 150.0], 'equal']
[4, [1, 150.0], 'equal']
[2, 'equal', 'equal']
[6, [1, 125.0], [0, 1.8740441639965217]]
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 40.0], 'equal']
[1, [1, 12.0], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [0, 0.9957962848351203], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 0.37085307491541986], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 21.21212121212121], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
