183	10	61	6	[15.119789719076074,14.36380023312227,18.33982984990032]
184	16	40	1	[]
185	9	61	3	[27.658796108773377]
186	12	39	5	[24.64103142198054,23.40897985088151]
187	6	3	5	[16.366380290639803,15.548061276107813]
188	1	24	2	[]
189	6	50	1	[]
190	9	68	2	[]
191	11	62	5	[11.911514541733423,11.315938814646751]
192	7	25	4	[10.554175578072272]
193	16	54	1	[]
194	9	5	5	[20.774575892610674,19.735847097980137]
195	14	11	3	[17.288405985147925]
196	2	41	5	[14.686613780033863,13.95228309103217]
197	8	5	4	[13.801263946022187]
198	6	8	6	[23.313762229351006,22.148074117883453,22.478357557939816]
199	3	69	3	[19.739179368930905]
200	3	52	1	[]
201	12	49	1	[]
202	4	71	2	[]
203	20	28	1	[]
204	13	7	5	[20.793914336568,19.7542186197396]
205	5	42	2	[]
206	19	69	6	[12.777460326434397,12.138587310112676,16.54353240614595]
207	17	27	6	[19.028246100246488,18.076833795234162,10.05878457957851]
208	3	32	4	[16.518964675270087]
209	18	26	5	[22.464291995840718,21.341077396048682]
210	14	50	6	[12.275574460284107,11.6617957372699,14.92484925070313]
211	10	38	2	[]
212	5	35	3	[21.384871454102814]
213	16	48	4	[18.19547405026911]
214	6	33	4	[23.269444528067282]
215	3	66	5	[19.674932453859206,18.691185831166244]
216	7	67	2	[]
217	1	63	2	[]
218	2	48	6	[15.302436135700296,14.53731432891528,13.73605960427816]
219	12	30	2	[]
220	17	50	6	[15.192762998745678,14.433124848808394,15.15325733459396]
221	11	30	5	[19.60163734496788,18.621555477719486]
222	13	24	1	[]
223	16	70	5	[19.389152522397218,18.419694896277356]
224	10	32	1	[]
225	18	22	1	[]
226	13	14	2	[]
227	8	45	1	[]
228	16	64	6	[23.99972437777666,22.799738158887823,16.11769188437721]
229	13	48	5	[15.571961831734058,14.793363740147354]
230	5	35	1	[]
231	12	14	1	[]
232	5	19	6	[22.46126532152183,21.338202055445738,16.669119330952846]
233	1	4	5	[11.006195789166163,10.455885999707855]
234	8	26	2	[]
235	6	55	4	[22.552497503239458]
236	10	46	4	[14.772152131881123]
237	14	16	4	[15.856203768789825]
238	20	5	4	[17.502081691717546]
239	12	51	1	[]
240	7	20	6	[26.876462263299846,25.53263915013485,16.99781165750995]
241	15	64	1	[]
242	20	61	6	[16.361048188886848,15.542995779442505,20.607338052447986]
243	2	69	1	[]
244	4	33	4	[15.255301357199398]
245	9	33	4	[15.503197316099874]
246	6	9	3	[27.093532922283522]
247	17	62	5	[24.276842042436083,23.062999940314278]
248	14	53	4	[22.002731880353878]
249	17	10	6	[25.103611610714967,23.848431030179217,13.132555315865716]
250	3	57	6	[21.6823206132941,20.598204582629393,15.569174074033953]
251	11	69	1	[]
252	13	50	2	[]
253	7	6	5	[16.80931745177997,15.968851579190972]
254	14	35	4	[10.789359580154464]
255	19	30	4	[6.71231707502683]
256	11	40	5	[24.106095153574454,22.90079039589573]
257	7	24	1	[]
258	3	69	2	[]
259	5	57	1	[]
260	9	6	5	[18.94702404228706,17.999672840172707]
261	3	70	6	[22.526821732856348,21.40048064621353,17.81583854304686]
262	15	9	1	[]
263	10	40	3	[25.409662892708695]
264	3	34	1	[]
265	1	55	6	[22.93764820901268,21.790765798562045,25.465055392350614]
266	6	47	6	[27.745840867006073,26.35854882365577,19.30154762360454]
267	3	24	4	[11.175239798213806]
268	9	44	3	[26.98295486583652]
269	1	7	6	[15.426299053556566,14.654984100878737,19.88640790135023]
270	8	0	1	[]
271	5	7	1	[]
272	14	15	3	[17.261517744097258]
273	4	47	6	[27.323154450045628,25.956996727543345,12.844407830842822]
274	2	30	5	[19.260254534038474,18.297241807336547]
275	3	3	3	[25.093257488694405]
276	18	40	5	[22.100383749520063,20.99536456204406]
277	10	14	4	[26.808846301389444]
278	20	50	5	[20.73597674747487,19.699177910101124]
279	15	4	4	[9.951876307097118]
280	4	7	2	[]
281	16	53	2	[]
282	20	22	6	[14.683685569719032,13.94950129123308,20.42919583367274]
283	1	15	4	[18.71173502623064]
284	1	21	4	[15.312587457959225]
285	16	16	4	[23.396258413151592]
286	6	4	5	[12.677122423781338,12.04326630259227]
287	6	37	3	[26.089498852758652]
288	1	28	5	[16.513495707508312,15.687820922132897]
289	16	17	2	[]
290	18	35	1	[]
291	11	18	1	[]
292	18	9	2	[]
293	9	30	1	[]
294	6	20	5	[26.000994233731753,24.700944522045162]
295	11	57	4	[15.296123071034867]
296	19	64	6	[25.54049939477978,24.26347442504079,15.975997216814001]
297	19	61	3	[24.52472305987548]
298	4	30	3	[21.540044549668742]
299	14	33	3	[24.43262211120452]
300	17	60	5	[14.872845321460067,14.129203055387062]
301	18	60	6	[18.493497595381292,17.568822715612228,10.871018432655053]
302	13	6	4	[16.957187076601443]
303	7	26	3	[26.331725474105365]
304	16	30	2	[]
305	15	35	4	[17.080641554935724]
306	2	24	5	[13.178168125680907,12.51925971939686]
307	18	6	4	[11.189740661276847]
308	11	11	3	[13.592225328818076]
309	19	0	3	[20.501227295083766]
310	15	7	5	[19.470242028018703,18.496729926617768]
311	3	26	2	[]
312	5	56	5	[20.5794459314942,19.550473634919488]
313	18	44	2	[]
314	7	17	5	[17.81422155299161,16.92351047534203]
315	3	67	3	[15.573924445595292]
316	8	48	5	[22.097216148892606,20.992355341447976]
317	12	29	3	[19.49384491299727]
318	12	15	4	[23.214944785835062]
319	11	3	3	[15.57171257573994]
320	18	24	5	[15.344236160799872,14.577024352759878]
321	20	32	6	[17.533010314295247,16.656359798580482,12.037629457605032]
322	11	57	2	[]
323	12	70	4	[16.621013799977003]
324	7	18	2	[]
325	10	37	5	[13.324966229324316,12.6587179178581]
326	11	49	4	[15.390728789076157]
327	3	45	2	[]
328	18	55	1	[]
329	7	49	2	[]
330	7	70	3	[19.975102623912676]
331	4	40	6	[23.751400395226952,22.563830375465603,13.525326888614746]
332	11	71	1	[]
333	7	14	6	[23.16138538659378,22.003316117264088,8.986368649886298]
334	4	6	6	[24.37205964070498,23.15345665866973,17.355370214347353]
335	5	54	6	[3.0860087952032487,2.931708355443086,18.787236283857183]
336	18	46	2	[]
337	19	47	4	[16.148959202522686]
338	5	15	6	[29.675674018537087,28.19189031761023,10.825978694680407]
339	17	16	3	[19.025226481470483]
340	4	69	5	[27.4819155704386,26.10781979191667]
341	17	3	5	[15.917592319633101,15.121712703651445]
342	20	15	5	[21.119197529738653,20.06323765325172]
343	19	7	4	[20.490481616061057]
344	10	0	6	[23.088673282191642,21.93423961808206,13.27860178252006]
345	19	43	6	[24.473036017889974,23.249384216995473,11.828698239259472]
346	15	53	1	[]
347	2	69	2	[]
348	14	39	2	[]
349	8	41	4	[15.579187684380278]
350	17	35	1	[]
351	9	67	3	[12.76997215588526]
352	8	15	3	[16.657638151028447]
353	3	65	3	[19.1735263333826]
354	15	39	2	[]
355	12	44	2	[]
356	11	33	2	[]
357	9	67	2	[]
358	20	68	4	[24.932515071874448]
359	14	51	6	[22.249382721579057,21.136913585500103,7.8499127613015265]
360	7	49	5	[21.26516028843035,20.201902274008834]
361	2	16	4	[16.81662419209642]
362	14	52	1	[]
363	9	33	4	[18.64578132114638]
364	12	13	1	[]
365	12	6	2	[]
366	6	39	6	[11.889268199433452,11.294804789461779,15.047737144764595]
367	8	32	2	[]
368	18	17	4	[18.24467864078153]
369	19	52	3	[21.731453530133994]
370	12	19	1	[]
371	9	63	1	[]
372	11	36	3	[12.189992370656343]
373	7	2	2	[]
374	5	41	2	[]
375	1	60	2	[]
376	6	53	2	[]
377	14	9	1	[]
378	19	26	1	[]
379	14	57	4	[11.699133796667452]
380	18	45	6	[12.056817913434848,11.453977017763105,14.329269021256307]
381	9	16	3	[31.726834525687046]
382	9	18	5	[24.016255810340056,22.81544301982305]
383	3	25	2	[]
384	5	35	3	[19.681162388484914]
385	4	31	1	[]
386	18	18	3	[22.456550459156166]
387	4	68	4	[11.26196900188717]
388	14	69	3	[28.97996437290348]
389	19	27	5	[17.717703299796867,16.831818134807023]
390	6	41	3	[11.03016330779459]
391	16	54	6	[19.84232686389266,18.850210520698024,16.624888652634905]
392	18	36	5	[18.22766980680853,17.316286316468105]
393	17	24	2	[]
394	2	54	1	[]
395	2	24	4	[9.761204174206982]
396	16	32	6	[24.233458017184084,23.021785116324878,13.440999994808047]
397	12	20	6	[21.916518178637286,20.82069226970542,18.369026552412784]
398	6	70	1	[]
399	11	11	5	[19.89567583968385,18.900892047699656]
400	5	29	6	[24.14954924961205,22.942071787131447,16.78490471096154]
401	19	67	3	[17.485497748436185]
402	6	17	6	[16.771475479349654,15.93290170538217,20.729295427908493]
403	17	70	4	[13.841409871184162]
404	1	30	6	[23.213145258729046,22.052487995792593,10.574201990715066]
405	3	41	6	[16.03845779254321,15.236534902916048,17.560734230106487]
406	16	40	1	[]
407	1	36	3	[17.61638322293574]
408	5	69	6	[26.862495472731517,25.51937069909494,17.157736566892172]
409	1	37	6	[23.404497827063103,22.234272935709946,10.348318642419912]
410	15	7	1	[]
411	2	55	2	[]
412	1	21	3	[20.15151744885357]
413	4	64	1	[]
414	10	8	1	[]
415	15	24	1	[]
416	6	56	4	[16.0880107975978]
417	15	17	3	[20.7300094124378]
418	17	23	3	[29.851276517406347]
419	16	67	4	[15.103969856233102]
420	6	36	2	[]
421	14	11	2	[]
422	15	23	1	[]
423	15	22	2	[]
424	20	55	6	[22.01201194533161,20.91141134806503,10.158530673639657]
425	17	2	2	[]
426	18	3	5	[16.801207300227926,15.96114693521653]
427	9	26	3	[18.864394982780947]
428	19	55	4	[21.65384096923001]
429	3	44	5	[24.332040599441783,23.115438569469692]
430	3	55	6	[19.413379221644938,18.44271026056269,20.6728391583436]
431	19	9	4	[16.87230964552975]
432	5	30	2	[]
433	5	36	6	[19.507636246483486,18.53225443415931,12.17742626660056]
434	4	59	6	[24.998496426233757,23.748571604922066,9.200470696336431]
435	11	0	2	[]
436	3	38	3	[12.749175906271219]
437	11	62	1	[]
438	5	65	6	[10.230522732574741,9.718996595946004,16.61671844237671]
439	1	55	2	[]
440	2	23	1	[]
441	11	1	3	[27.507840280473317]
442	16	5	6	[21.69665987103608,20.611826877484273,21.71858208015891]
443	10	40	3	[9.978226510729941]
444	7	24	6	[15.615789769271162,14.835000280807604,14.486787873392846]
445	2	13	6	[17.221340410357385,16.360273389839517,14.218138256845991]
446	13	3	2	[]
447	16	13	5	[24.441700960480365,23.219615912456344]
448	11	42	2	[]
449	14	39	5	[21.410341113465627,20.339824057792345]
450	9	55	5	[21.78607221355451,20.696768602876784]
451	6	51	6	[15.535464380619985,14.758691161588985,16.03623761886564]
452	10	66	4	[29.474300445854123]
453	15	12	6	[14.443338688926357,13.721171754480038,2.0496308504267944]
454	11	52	4	[10.465472331616699]
455	2	22	1	[]
456	18	1	2	[]
457	7	18	5	[26.359409985162795,25.041439485904654]
458	13	38	2	[]
459	16	52	2	[]
460	3	39	4	[11.216136098054058]
461	14	16	2	[]
462	7	8	6	[24.057232490418375,22.854370865897454,15.085090063738612]
463	17	31	5	[13.503128998615136,12.827972548684379]
464	2	38	4	[21.879198706361628]
465	18	45	5	[16.661596573369554,15.828516744701075]
466	20	46	4	[15.521338357374898]
467	8	68	2	[]
468	14	22	3	[16.94820335373418]
469	8	62	2	[]
470	2	31	6	[24.456423059622036,23.233601906640935,19.675916273999675]
471	2	63	3	[19.181067476320273]
472	4	42	4	[15.290761351555984]
473	1	7	1	[]
474	10	47	1	[]
475	7	14	5	[33.959375179956965,32.26140642095911]
476	14	1	1	[]
477	5	13	4	[16.81293742676713]
478	17	69	1	[]
479	4	65	6	[27.60979730223138,26.22930743711981,24.853212750010165]
480	3	71	3	[27.008942619899916]
481	12	65	4	[15.322853403028933]
482	15	51	3	[12.403603982600863]
483	17	27	5	[19.494418696024308,18.519697761223092]
484	12	49	2	[]
485	9	56	6	[29.502046072191572,28.02694376858199,10.493429825406274]
486	5	50	6	[12.755679483135093,12.117895508978338,9.363213353562704]
487	18	64	2	[]
488	11	11	1	[]
489	5	6	6	[19.22100238598531,18.259952266686046,10.61586500012282]
490	14	70	1	[]
491	3	44	3	[27.61165139279397]
492	17	19	6	[20.056962069066675,19.05411396561334,21.390824268237814]
493	5	8	3	[29.54328041457857]
494	8	46	2	[]
495	16	34	6	[23.912029678460875,22.71642819453783,11.838808436885227]
496	17	51	4	[11.883923860280882]
497	10	68	1	[]
498	9	56	4	[16.214166055416705]
499	18	69	1	[]
500	10	58	6	[20.50270593726271,19.477570640399573,16.62100118000761]
501	4	23	4	[13.503309894558209]
502	10	63	5	[31.756479653928892,30.168655671232447]
503	7	1	5	[18.8410673614246,17.899013993353368]
504	18	45	6	[21.845474624798875,20.75320089355893,15.70578495750067]
505	2	20	3	[17.676449378404456]
506	14	67	4	[11.260536024619668]
507	12	57	3	[19.201794504760326]
508	15	28	2	[]
509	13	1	5	[19.42277341660707,18.451634745776715]
510	9	48	1	[]
511	4	41	3	[23.640767284123722]
512	15	2	3	[19.466486430679293]
513	8	50	5	[23.193375022266014,22.033706271152713]
514	20	7	2	[]
515	15	36	4	[11.102253487620025]
516	2	8	1	[]
517	12	30	5	[23.288873094517392,22.12442943979152]
518	17	8	1	[]
519	3	45	2	[]
520	16	36	6	[20.913906428603017,19.868211107172865,10.519285844126426]
521	5	6	6	[14.90389369455335,14.158699009825682,15.791420137981508]
522	5	9	5	[20.994415894398195,19.944695099678285]
523	12	67	3	[24.42549093048384]
524	18	32	3	[15.363913433938318]
525	5	8	4	[8.778914590614407]
526	18	63	3	[27.172213408538784]
527	16	44	3	[27.092362372295895]
528	15	28	3	[12.760895596097411]
529	11	53	3	[30.89969061821397]
530	13	30	5	[14.189599936412161,13.480119939591553]
531	10	0	2	[]
532	14	52	6	[29.822082022854104,28.330977921711398,5.5650150138249685]
533	1	48	1	[]
534	17	56	1	[]
535	2	0	6	[17.0377154360251,16.185829664223842,7.02862159755743]
536	2	61	2	[]
537	4	33	1	[]
538	11	23	5	[25.1610746938806,23.90302095918657]
539	11	65	5	[22.561406316904492,21.433336001059267]
540	11	25	2	[]
541	8	42	5	[17.567632477754348,16.68925085386663]
542	2	4	1	[]
543	20	51	2	[]
544	17	24	3	[18.061128504083662]
545	1	47	6	[18.43222663268675,17.51061530105241,12.308148246279593]
546	18	16	5	[20.119364254290648,19.113396041576113]
547	1	39	2	[]
548	16	53	2	[]
549	16	11	1	[]
550	7	2	2	[]
551	2	46	6	[20.26874568101271,19.255308396962075,18.952908518864643]
552	18	50	5	[22.6510504464317,21.518497924110115]
553	8	6	6	[32.04100645069532,30.43895612816055,15.227027204882791]
554	20	31	1	[]
555	1	23	2	[]
556	9	26	3	[25.539485599055368]
557	13	33	4	[21.468430296299132]
558	18	49	2	[]
559	13	27	5	[18.501628377039665,17.57654695818768]
560	4	14	5	[16.792249810331057,15.952637319814503]
561	10	47	2	[]
562	6	41	2	[]
563	11	35	3	[22.13242191144616]
564	8	67	6	[14.977160136597849,14.228302129767956,13.330111622409305]
565	19	67	6	[19.06837619261099,18.11495738298044,9.993049356980656]
566	7	42	1	[]
567	10	17	4	[9.925540476426956]
568	5	57	2	[]
569	12	60	4	[17.09986173144667]
570	18	58	2	[]
571	8	39	1	[]
572	16	46	4	[17.132787265669073]
573	19	32	4	[11.666840626721733]
574	14	20	6	[15.37627804338948,14.607464141220005,9.510973808594464]
575	1	71	6	[15.418503737486333,14.647578550612016,11.755076404094954]
576	16	42	3	[23.05946687842177]
577	14	47	5	[14.875306151498782,14.131540843923842]
578	2	26	4	[13.039875869201799]
579	12	16	1	[]
580	8	45	5	[14.448464867125166,13.726041623768907]
581	8	24	2	[]
582	17	11	2	[]
583	15	15	3	[25.31782208934277]
584	4	44	2	[]
585	4	48	4	[6.590695863487273]
586	3	23	3	[23.44632718783207]
587	8	6	4	[20.511838423000352]
588	3	56	1	[]
589	20	12	3	[19.712412884908737]
590	8	35	1	[]
591	13	20	6	[27.799539280631492,26.409562316599917,16.261325797086865]
592	6	71	3	[27.036853721002515]
593	17	36	5	[21.223459941387453,20.16228694431808]
594	3	50	5	[25.957042526659084,24.65919040032613]
595	19	56	6	[26.011001093733412,24.710451039046742,12.641372468792774]
596	16	34	1	[]
597	8	47	6	[10.815809534141449,10.275019057434376,26.79079012134411]
598	4	53	1	[]
599	13	55	4	[13.901186021406644]
600	8	27	5	[27.07274435434676,25.71910713662942]
601	16	26	6	[18.33123001435798,17.41466851364008,12.158974958032463]
602	14	57	1	[]
603	16	32	6	[19.652628515369102,18.669997089600646,15.232805501758815]
604	1	32	4	[13.132487807979562]
605	2	3	5	[19.232369165031287,18.270750706779722]
606	9	12	2	[]
607	8	51	1	[]
608	7	18	4	[10.214743295332507]
609	15	39	3	[13.12772705637809]
610	19	46	4	[10.677600199154364]
611	9	4	1	[]
612	20	8	5	[16.54639836004805,15.719078442045648]
613	13	1	3	[21.04772765050624]
614	5	68	1	[]
615	12	14	2	[]
616	7	22	3	[20.29362887002251]
617	15	70	4	[19.99789891532907]
618	20	5	6	[20.20538720187105,19.1951178417775,6.141373102894029]
619	5	2	3	[18.55780150832982]
620	10	0	5	[16.496043136946792,15.671240980099451]
621	14	48	4	[19.431093655641583]
622	9	67	6	[23.840971053703978,22.648922501018777,16.85490695161719]
623	13	67	6	[13.515198327699265,12.839438411314301,8.886197891609433]
624	12	65	4	[8.933407315353378]
625	6	15	3	[15.34510501220685]
626	20	15	4	[22.901185334507566]
627	16	67	6	[16.581468750715278,15.752395313179512,10.106394902738602]
628	11	21	2	[]
629	6	67	2	[]
630	7	45	3	[19.83673191146523]
631	5	69	6	[21.038143847923045,19.98623665552689,11.855628676152806]
632	3	42	3	[16.930098549497725]
633	9	35	3	[18.85844812999399]
634	4	29	1	[]
635	8	57	3	[20.88220168863579]
636	10	22	4	[19.845978689243736]
637	2	5	3	[14.404783238250745]
638	8	49	1	[]
639	5	15	4	[8.844257464354724]
640	6	27	5	[17.320630228541724,16.454598717114635]
641	1	64	5	[24.1405265307265,22.933500204190175]
642	9	53	6	[18.33238303704638,17.41576388519406,7.897248358641646]
643	8	29	4	[7.481242635756758]
644	3	2	2	[]
645	1	67	3	[18.311777410011942]
646	2	65	6	[23.949406758196016,22.751936420286214,13.960795466468992]
647	1	51	2	[]
648	18	12	3	[27.305684277022795]
649	11	25	5	[21.512303693509747,20.43668850883426]
650	8	32	2	[]
651	9	18	3	[9.197318202442448]
652	1	38	5	[27.55566454288497,26.17788131574072]
653	17	70	6	[17.710283359015328,16.82476919106456,18.25446183431804]
654	9	61	3	[19.4229265905015]
655	6	6	3	[23.94175547198897]
656	13	50	6	[25.70355594949522,24.41837815202046,12.889672662474597]
657	8	16	6	[14.185946798387072,13.476649458467717,23.279438297717324]
658	18	40	3	[10.778175716930056]
659	19	61	5	[24.00658303309467,22.806253881439936]
660	19	55	2	[]
661	11	7	2	[]
662	2	53	5	[13.284591825162378,12.62036223390426]
663	12	5	1	[]
664	11	57	3	[26.068760779267244]
665	14	23	2	[]
666	6	44	3	[16.216488952683306]
667	20	50	3	[21.14777457854691]
668	2	56	6	[23.820370312526194,22.629351796899883,14.322887468842794]
669	15	55	6	[16.513125370162964,15.687469101654814,13.810137410358712]
670	3	7	3	[28.13322088455455]
671	14	36	3	[26.65387635151617]
672	9	40	1	[]
673	8	0	4	[20.66247911302201]
674	17	11	4	[12.86416741130617]
675	13	71	5	[30.29782278352738,28.78293164435101]
676	5	0	2	[]
677	8	33	2	[]
678	6	30	3	[14.340883159308612]
679	20	54	5	[22.515583501172085,21.38980432611348]
680	14	1	5	[22.09230916186424,20.987693703771026]
681	4	57	6	[14.365778405331007,13.647489485064456,25.497861349782003]
682	12	54	2	[]
683	6	14	3	[20.526707787356038]
684	1	9	1	[]
685	19	47	6	[18.78776187192993,17.848373778333432,15.152656504160557]
686	15	66	2	[]
687	4	64	5	[25.882731469257017,24.588594895794166]
688	11	20	5	[20.588422687852464,19.55900155345984]
689	5	37	6	[20.154947619586444,19.14720023860712,17.482657858173077]
690	8	35	4	[19.06657591508159]
691	5	68	1	[]
692	5	13	6	[15.427518938376414,14.656142991457592,20.469001161410283]
693	2	20	1	[]
694	10	44	5	[30.37219516678668,28.853585408447344]
695	16	51	5	[20.98072652570719,19.93169019942183]
696	3	50	6	[14.819949037084978,14.078951585230728,19.5730273396868]
697	6	56	3	[27.812142408611134]
698	8	14	1	[]
699	13	17	1	[]
700	5	59	2	[]
701	9	19	6	[14.156519592660834,13.44869361302779,17.992696118814436]
702	11	33	2	[]
703	9	31	3	[12.849060744154208]
704	5	12	6	[23.239913335639073,22.07791766885712,15.226923641901074]
705	15	7	4	[18.457324813370942]
706	17	59	2	[]
