[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, [0, 6.948370989031251], [0, 6.948370989031251]]
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 32.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 257.14285714285717], 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[1, [1, 100.0], 'equal']
[1, [1, 78.57142857142857], 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[4, 'equal', 'equal']
[1, [1, 32.0], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[3, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[1, [1, 257.14285714285717], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[6, [1, 25.0], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, [0, 5.168248695845463], [0, 5.168248695845463]]
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[6, 'equal', 'equal']
[5, [0, 5.726979017531784], [0, 5.726979017531784]]
[4, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 60.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[5, [0, 2.3372490954994483], [0, 2.3372490954994483]]
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[2, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[1, [1, 150.0], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 21.21212121212121], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 32.0], 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 257.14285714285717], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[4, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[5, 'equal', 'equal']
[1, [1, 60.0], 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, [0, 7.534403315236424], [0, 7.534403315236424]]
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[4, [1, 257.14285714285717], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[6, [1, 25.0], 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, [0, 2.8114316894029137], 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 51.515151515151516], 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[1, [1, 42.857142857142854], 'equal']
[5, [0, 0.9212338492215258], [0, 0.9212338492215258]]
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[5, [0, 0.2820729554172905], [0, 0.2820729554172905]]
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 78.57142857142857], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[4, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[3, [0, 1.5954637335472315], 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[1, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 150.0], 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[1, [1, 150.0], 'equal']
[5, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[1, 'equal', 'equal']
[3, 'equal', 'equal']
[1, [1, 17.857142857142858], 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[5, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[1, 'equal', 'equal']
[4, 'equal', 'equal']
[1, [1, 100.0], 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[6, 'equal', 'equal']
[1, [1, 65.0], 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[4, 'equal', 'equal']
[6, [0, 3.163840505736103], [0, 2.7541182640994446]]
[4, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[3, 'equal', 'equal']
[3, 'equal', 'equal']
[6, 'equal', 'equal']
[2, 'equal', 'equal']
[4, 'equal', 'equal']
[2, 'equal', 'equal']
[2, 'equal', 'equal']
[5, 'equal', 'equal']
[2, 'equal', 'equal']
[6, 'equal', 'equal']
[5, 'equal', 'equal']
